140001242,Theft from Vehicle,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,2/18/2014,15:50
140001248,Robbery,100 Block S BERNARDO AV,Sunnyvale Department of Public Safety,2/18/2014,15:17
140001235,Breaking & Entering,800 Block RUBIS DR,Sunnyvale Department of Public Safety,2/18/2014,11:41
140001214,Assault with Deadly Weapon,N MATHILDA AV & W CALIFORNIA AV,Sunnyvale Department of Public Safety,2/17/2014,16:34
140001207,Robbery,500 Block S MURPHY AV,Sunnyvale Department of Public Safety,2/17/2014,12:25
140001210,Theft from Vehicle,1100 Block LAWRENCE EX,Sunnyvale Department of Public Safety,2/17/2014,11:43
140001192,Breaking & Entering,1100 Block BLAIR AV,Sunnyvale Department of Public Safety,2/16/2014,13:25
140001170,Robbery,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/15/2014,20:24
140001142,Breaking & Entering,900 Block ERICA DR,Sunnyvale Department of Public Safety,2/14/2014,15:18
140001139,Other Sexual Offense,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/14/2014,14:32
140001122,Theft from Vehicle,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/13/2014,18:10
140001121,Theft from Vehicle,100 Block W EVELYN AV,Sunnyvale Department of Public Safety,2/13/2014,18:05
140001130,Other Sexual Offense,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,2/13/2014,16:06
140001082,Breaking & Entering,100 Block ACALANES DR,Sunnyvale Department of Public Safety,2/12/2014,18:40
140001078,Theft from Vehicle,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,2/12/2014,18:01
140001076,Breaking & Entering,100 Block PIEDRA DR,Sunnyvale Department of Public Safety,2/12/2014,16:00
140001063,Theft from Vehicle,100 Block PASITO TE,Sunnyvale Department of Public Safety,2/12/2014,10:27
140001049,Theft from Vehicle,1200 Block KIFER RD,Sunnyvale Department of Public Safety,2/11/2014,19:58
140001034,Theft from Vehicle,1200 Block CORONADO DR,Sunnyvale Department of Public Safety,2/10/2014,19:59
140001032,Assault,600 Block GRAPE AV,Sunnyvale Department of Public Safety,2/10/2014,19:08
140001013,Theft from Vehicle,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,2/10/2014,7:43
140001014,Assault,500 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,2/10/2014,7:31
140000991,Breaking & Entering,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,2/8/2014,19:57
140000976,Breaking & Entering,600 Block E MC KINLEY AV,Sunnyvale Department of Public Safety,2/8/2014,9:42
140000965,Breaking & Entering,800 Block OLD SAN FRANCISCO RD,Sunnyvale Department of Public Safety,2/7/2014,20:49
140000960,Theft from Vehicle,1300 Block BITTERN DR,Sunnyvale Department of Public Safety,2/7/2014,16:26
140000881,Theft from Vehicle,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/5/2014,0:07
140000855,Theft,100 Block E FREMONT AV,Sunnyvale Department of Public Safety,2/3/2014,21:50
140000845,Theft from Vehicle,200 Block W MC KINLEY AV,Sunnyvale Department of Public Safety,2/3/2014,16:48
140000842,Breaking & Entering,1200 Block E ARQUES AV,Sunnyvale Department of Public Safety,2/3/2014,15:02
140000840,Theft from Vehicle,W MC KINLEY AV & S MATHILDA AV,Sunnyvale Department of Public Safety,2/3/2014,14:41
140000841,Theft from Vehicle,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,2/3/2014,14:31
140000822,Breaking & Entering,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,2/3/2014,1:54
140000809,Theft from Vehicle,1100 Block LIME DR,Sunnyvale Department of Public Safety,2/2/2014,16:17
140000806,Breaking & Entering,700 Block LOIS AV,Sunnyvale Department of Public Safety,2/2/2014,13:38
140000801,Theft from Vehicle,100 Block E FREMONT AV,Sunnyvale Department of Public Safety,2/2/2014,12:39
140000788,Assault,600 Block IRIS AV,Sunnyvale Department of Public Safety,2/1/2014,13:24
140000786,Breaking & Entering,300 Block N WOLFE RD,Sunnyvale Department of Public Safety,2/1/2014,12:38
140000007,Assault,900 Block LA MESA TE,Sunnyvale Department of Public Safety,1/1/2014,8:39
140000008,Breaking & Entering,800 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/1/2014,10:23
140000026,Theft,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,1/2/2014,10:01
140000031,Assault,500 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,1/2/2014,14:11
140000034,Assault,600 Block ARBUTUS AV,Sunnyvale Department of Public Safety,1/2/2014,16:02
140000066,Breaking & Entering,800 Block KEARNY TE,Sunnyvale Department of Public Safety,1/3/2014,15:59
140000072,Assault,200 Block PEPPERMINT TREE TE,Sunnyvale Department of Public Safety,1/3/2014,19:45
140000272,Assault,1100 Block W EVELYN AV,Sunnyvale Department of Public Safety,1/3/2014,19:47
140000083,Theft from Vehicle,1100 Block W OLIVE AV,Sunnyvale Department of Public Safety,1/4/2014,10:32
140000097,Assault,E EL CAMINO REAL & S WOLFE RD,Sunnyvale Department of Public Safety,1/4/2014,22:30
148000024,Theft from Vehicle,1200 Block APOLLO WAY,Sunnyvale Department of Public Safety,1/5/2014,2:20
148000028,Theft from Vehicle,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/5/2014,21:05
140000121,Theft from Vehicle,1000 Block ASTER AV,Sunnyvale Department of Public Safety,1/6/2014,10:31
140000126,Theft,700 Block S WOLFE RD,Sunnyvale Department of Public Safety,1/6/2014,10:59
140000127,Assault,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,1/6/2014,11:00
140000134,Assault,300 Block N MATHILDA AV,Sunnyvale Department of Public Safety,1/6/2014,14:34
140000135,Theft from Vehicle,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,1/6/2014,16:18
140000137,Assault,BERNARDO AV AT WASHINGTON AVE,Sunnyvale Department of Public Safety,1/6/2014,16:58
140000141,Other Sexual Offense,300 Block ACALANES DR,Sunnyvale Department of Public Safety,1/6/2014,17:25
140000148,Breaking & Entering,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,1/7/2014,8:55
140000150,Theft,100 Block CHARLES ST,Sunnyvale Department of Public Safety,1/7/2014,12:35
140000164,Theft from Vehicle,500 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/7/2014,20:33
140000165,Theft from Vehicle,1200 Block OAKMEAD PK,Sunnyvale Department of Public Safety,1/7/2014,21:23
140000168,Theft from Vehicle,500 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/7/2014,22:17
140000180,Other Sexual Offense,1100 Block QUINCE AV,Sunnyvale Department of Public Safety,1/8/2014,12:56
140000189,Theft from Vehicle,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/8/2014,20:47
140000190,Theft from Vehicle,1100 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,1/8/2014,20:51
140000212,Breaking & Entering,1100 Block W KNICKERBOCKER DR,Sunnyvale Department of Public Safety,1/9/2014,15:13
140000235,Breaking & Entering,1000 Block MANET DR,Sunnyvale Department of Public Safety,1/9/2014,23:30
148000016,Theft from Vehicle,500 Block LAWRENCE EXPRESSWAY,Sunnyvale Department of Public Safety,1/11/2014,8:49
140000266,Theft from Vehicle,400 Block S FAIR OAKS AV,Sunnyvale Department of Public Safety,1/11/2014,12:40
140000279,Assault,1000 Block GRECO AV,Sunnyvale Department of Public Safety,1/12/2014,0:02
140000281,Robbery,800 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,1/12/2014,3:34
140000282,Assault,800 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,1/12/2014,8:00
140000307,Breaking & Entering,800 Block STEWART DR,Sunnyvale Department of Public Safety,1/13/2014,10:28
140000309,Breaking & Entering,800 Block STEWART DR,Sunnyvale Department of Public Safety,1/13/2014,11:26
140000312,Breaking & Entering,800 Block STEWART DR,Sunnyvale Department of Public Safety,1/13/2014,12:27
140000323,Theft from Vehicle,1200 Block E ARQUES AV,Sunnyvale Department of Public Safety,1/13/2014,18:56
140000327,Breaking & Entering,900 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/13/2014,20:05
148000020,Theft from Vehicle,1200 Block E ARQUES AVE,Sunnyvale Department of Public Safety,1/13/2014,21:37
148000019,Theft from Vehicle,1200 Block E ARQUES,Sunnyvale Department of Public Safety,1/13/2014,23:42
140000328,Assault with Deadly Weapon,600 Block E MAUDE AV,Sunnyvale Department of Public Safety,1/14/2014,6:53
140000337,Assault,1300 Block NORMAN DR,Sunnyvale Department of Public Safety,1/14/2014,10:38
140000344,Breaking & Entering,600 Block VINEMAPLE AV,Sunnyvale Department of Public Safety,1/14/2014,17:48
140000345,Robbery,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/14/2014,17:59
140000350,Theft from Vehicle,1100 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,1/14/2014,21:19
140000357,Assault,400 Block N MATHILDA AV,Sunnyvale Department of Public Safety,1/15/2014,4:49
130008679,Theft from Vehicle,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,11/1/2013,17:25
130008673,Assault,400 Block E ARQUES AV,Sunnyvale Department of Public Safety,11/1/2013,17:25
130008677,Theft from Vehicle,100 Block E FREMONT AV,Sunnyvale Department of Public Safety,11/1/2013,17:57
130008698,Theft,600 Block S MARY AV,Sunnyvale Department of Public Safety,11/2/2013,16:43
130008701,Theft,100 Block E REMINGTON DR,Sunnyvale Department of Public Safety,11/2/2013,21:37
130008720,Breaking & Entering,1200 Block CRESCENT TE,Sunnyvale Department of Public Safety,11/3/2013,15:45
130008721,Breaking & Entering,600 Block CRESCENT AV,Sunnyvale Department of Public Safety,11/3/2013,16:52
138000733,Theft,400 Block E REMINGTON DR,Sunnyvale Department of Public Safety,11/3/2013,18:52
130008737,Theft from Vehicle,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,11/4/2013,10:12
130008745,Theft,800 Block STEWART DR,Sunnyvale Department of Public Safety,11/4/2013,15:27
130008748,Theft from Vehicle,1200 Block OLD MOUNTAIN VIEW AL RD,Sunnyvale Department of Public Safety,11/4/2013,17:50
130008752,Robbery,300 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,11/4/2013,22:27
130008765,Assault,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,11/5/2013,10:44
130008780,Breaking & Entering,500 Block CYPRESS AV,Sunnyvale Department of Public Safety,11/5/2013,17:53
130008805,Theft,1200 Block S MARY AV,Sunnyvale Department of Public Safety,11/6/2013,12:17
130008804,Breaking & Entering,900 Block BLUEBONNET DR,Sunnyvale Department of Public Safety,11/6/2013,12:50
130008806,Theft,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,11/6/2013,13:40
130008813,Theft,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,11/6/2013,17:26
130008826,Theft,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,11/7/2013,8:00
130008837,Assault,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,11/7/2013,10:47
130008834,Breaking & Entering,100 Block W CALIFORNIA AV,Sunnyvale Department of Public Safety,11/7/2013,10:57
130008838,Assault,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,11/7/2013,11:17
130008817,Theft,900 Block HENDERSON AV,Sunnyvale Department of Public Safety,11/7/2013,17:56
130008861,Breaking & Entering,600 Block TIMBERPINE AV,Sunnyvale Department of Public Safety,11/7/2013,18:08
130008864,Theft from Vehicle,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,11/7/2013,18:17
130008865,Assault,500 Block E REMINGTON DR,Sunnyvale Department of Public Safety,11/7/2013,19:41
130008893,Breaking & Entering,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,11/8/2013,18:06
130008896,Breaking & Entering,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,11/8/2013,18:42
130008895,Breaking & Entering,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,11/8/2013,19:09
130008901,Robbery,700 Block DAFFODIL CT,Sunnyvale Department of Public Safety,11/8/2013,23:07
130008911,Theft,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,11/9/2013,14:53
130008919,Theft,800 Block E ARQUES AV,Sunnyvale Department of Public Safety,11/10/2013,0:24
130008925,Assault,400 Block ACALANES DR,Sunnyvale Department of Public Safety,11/10/2013,8:09
130008936,Assault,600 Block IRIS AV,Sunnyvale Department of Public Safety,11/10/2013,19:35
130008950,Breaking & Entering,800 Block TALISMAN DR,Sunnyvale Department of Public Safety,11/11/2013,8:47
130008949,Breaking & Entering,1200 Block VICENTE DR,Sunnyvale Department of Public Safety,11/11/2013,9:24
138000729,Theft,700 Block OLD SAN FRANCISCO RD,Sunnyvale Department of Public Safety,11/11/2013,9:38
138000736,Theft from Vehicle,800 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,11/11/2013,10:02
130008951,Theft,800 Block TALISMAN DR,Sunnyvale Department of Public Safety,11/11/2013,11:08
130008953,Other Sexual Offense,100 Block LAWRENCE STATION RD,Sunnyvale Department of Public Safety,11/11/2013,13:15
138000727,Theft from Vehicle,600 Block PRINCETON DR,Sunnyvale Department of Public Safety,11/11/2013,14:07
